aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Result
6036,392,-16576,5104,-885,76,153,-1,-1,1
5904,-172,-16388,5104,-184,-50,306,-1,-1,1
-7096,828,-14304,5120,34,349,-64,-1,-1,0
-2292,2680,-17164,5120,-721,64,204,-1,-1,0
-2092,2712,-17136,5120,-795,65,166,-1,-1,0
-2276,2600,-17148,5120,-752,4,253,-1,-1,0
-2252,2712,-17184,5120,-770,21,165,-1,-1,0
-2224,2744,-17204,5120,-762,93,182,-1,-1,0
-2136,2780,-17160,5120,-829,56,207,-1,-1,0
-2224,2688,-17184,5120,-874,68,127,-1,-1,0
-2208,2676,-17212,5120,-763,14,204,-1,-1,0
-2224,2760,-17260,5120,-713,65,188,-1,-1,0
-2152,2624,-17204,5120,-840,-98,207,-1,-1,0
-2280,2684,-17256,5120,-777,104,204,-1,-1,0
-2140,2696,-17124,5120,-728,27,143,-1,-1,0
-2196,2628,-17004,5120,-767,166,205,-1,-1,0
-2204,2488,-17324,5120,-650,146,213,-1,-1,0
-2280,2592,-17348,5120,-765,-25,160,-1,-1,0
-2224,2568,-17328,5120,-759,230,202,-1,-1,0
-984,9460,-12604,5120,-991,8282,2117,-1,-1,1
-1476,9156,-11132,5120,-3042,12411,3807,-1,-1,1
-4624,8232,-13444,5120,583,-7809,-1635,-1,-1,1
-4224,8968,-13140,5120,-1084,-98,672,-1,-1,1
1028,9560,-12360,5120,105,7638,967,-1,-1,1
-1212,9116,-12168,5120,-2493,10855,4647,-1,-1,1
1564,10416,-12284,5120,-664,8774,1337,-1,-1,1
-1780,8276,-12916,5120,3094,-8268,-1100,-1,-1,1
5328,9400,-11108,5120,-903,-4781,-1593,-1,-1,1
-3912,8552,-13768,5120,-2000,4230,2958,-1,-1,1
4196,9792,-12264,5120,2589,-13217,-5712,-1,-1,1
692,8796,-13252,5120,-913,-694,233,-1,-1,1
1556,9364,-12356,5120,-615,7481,530,-1,-1,1
8296,10040,-10664,5120,-1673,19263,5388,-1,-1,1
2716,8892,-12728,5120,3276,-22338,-8287,-1,-1,1
10408,5888,-12008,5120,-4448,-9936,-1744,-1,-1,1
11300,5532,-11560,5120,-1190,-1605,133,-1,-1,1
10864,4884,-11284,5120,438,2714,482,-1,-1,1
12632,4604,-10452,5120,-4233,-8955,-1019,-1,-1,1
8284,6600,-13164,5120,-12023,-27313,-3572,-1,-1,1
11192,4612,-11908,5120,236,4353,260,-1,-1,1
11684,3948,-12032,5120,595,5009,772,-1,-1,1
12404,4012,-11592,5120,-1428,-1683,-505,-1,-1,1
9844,5820,-13060,5120,27,453,290,-1,-1,1
10416,2152,-13828,5120,363,-1453,497,-1,-1,1
9888,508,-13868,5120,-185,-1723,1197,-1,-1,1
8360,4664,-15276,5120,-1165,-3560,-123,-1,-1,1
9120,4372,-13904,5120,827,4520,-384,-1,-1,1
9216,3976,-14136,5120,-788,-490,292,-1,-1,1
7548,4588,-14932,5120,-1204,-6487,-391,-1,-1,1
9864,3936,-13964,5120,-258,6730,617,-1,-1,1
8572,4932,-14688,5120,-1340,-2958,-271,-1,-1,1
8996,4220,-13772,5120,1090,7282,726,-1,-1,1
8176,4616,-14824,5120,-841,-710,-185,-1,-1,1
9964,3588,-13744,5120,437,2804,-160,-1,-1,1
9692,3700,-14160,5120,925,6354,634,-1,-1,1
8360,4292,-14896,5120,-1232,-4383,189,-1,-1,1
9180,3608,-14416,5120,-2587,-6682,340,-1,-1,1
10604,3200,-13184,5120,-1098,-600,-39,-1,-1,1
9660,3612,-13736,5120,706,3930,197,-1,-1,1
9792,3184,-13996,5120,-1535,-2465,364,-1,-1,1
10412,3024,-12812,5120,-1281,-327,-16,-1,-1,1
10956,2908,-13012,5120,-1007,41,254,-1,-1,1
9020,3996,-14192,5120,-1136,-1006,29,-1,-1,1
10244,3148,-13008,5120,-1229,-1249,-127,-1,-1,1
10644,3132,-13660,5120,-605,2658,433,-1,-1,1
10680,3304,-13460,5120,-445,4699,293,-1,-1,1
10548,3540,-13556,5120,-251,3105,-68,-1,-1,1
10312,3228,-13776,5120,-163,4126,203,-1,-1,1
8684,3916,-14296,5120,300,3556,681,-1,-1,1
9976,3308,-14124,5120,-2371,-4271,158,-1,-1,1
10556,3108,-13312,5120,-921,-746,266,-1,-1,1
9260,3636,-14388,5120,400,1650,-250,-1,-1,1
10636,3068,-13000,5120,-1783,-2372,330,-1,-1,1
10808,3176,-13244,5120,398,5753,525,-1,-1,1
10184,3160,-13172,5120,725,6226,693,-1,-1,1
8968,3688,-14240,5120,-135,2819,139,-1,-1,1
9472,3668,-13868,5120,304,3269,481,-1,-1,1
11572,2708,-13256,5120,-2322,-1449,742,-1,-1,1
9152,3484,-13876,5120,697,4905,450,-1,-1,1
10848,2768,-13232,5120,-1634,-1590,337,-1,-1,1
9212,4324,-14252,5120,321,4119,391,-1,-1,1
-4844,196,-16720,5120,-728,-793,410,-1,-1,1
-6496,156,-16860,5120,-667,81,-344,-1,-1,1
-5636,8,-16604,5120,-355,1327,213,-1,-1,1
-5992,-28,-16756,5120,-1119,-3788,100,-1,-1,1
1108,5696,-14696,5120,30,393,-61,-1,-1,1
1512,5528,-14744,5120,300,-378,-215,-1,-1,1
952,5704,-14680,5120,29,545,108,-1,-1,1
1216,5740,-14704,5120,-12,564,14,-1,-1,1
1232,5760,-14712,5120,-62,516,2,-1,-1,1
1212,5676,-14684,5120,37,396,-46,-1,-1,1
1048,5724,-14748,5120,67,351,-7,-1,-1,1
1136,5716,-14720,5120,3,420,-35,-1,-1,1
6120,1020,-16800,5120,-596,1101,408,-1,-1,1
6636,-24,-16408,5120,-1120,-123,189,-1,-1,1
5804,512,-16820,5120,-936,140,256,-1,-1,1
5788,280,-16752,5120,-877,373,133,-1,-1,1
5640,288,-16904,5120,-831,106,162,-1,-1,1
4744,688,-16788,5120,-324,4064,979,-1,-1,1
5432,168,-16864,5120,-761,84,128,-1,-1,1
5228,196,-16892,5120,-737,487,184,-1,-1,1
5320,236,-16652,5120,-913,151,338,-1,-1,1
5428,336,-16980,5120,-797,0,-226,-1,-1,1
5028,412,-16664,5120,-922,343,229,-1,-1,1
5452,-136,-16920,5120,-564,782,226,-1,-1,1
5600,768,-16392,5120,52,1604,638,-1,-1,1
4744,580,-17240,5120,-810,771,286,-1,-1,1
6920,-296,-15976,5120,-514,1448,945,-1,-1,1
8712,-1132,-15948,5120,622,6586,556,-1,-1,1
7188,-1316,-16380,5120,-714,-405,274,-1,-1,1
7128,-1556,-16324,5120,-1036,219,167,-1,-1,1
7376,-1684,-15716,5120,-2978,-7031,132,-1,-1,1
6296,-1848,-16156,5120,-1166,-1131,-168,-1,-1,1
6860,-1796,-16136,5120,-592,54,44,-1,-1,1
6656,-1780,-16240,5120,-759,354,37,-1,-1,1
6664,-1864,-15884,5120,-714,-659,-16,-1,-1,1
6932,-1764,-15112,5120,-3225,-6325,294,-1,-1,1
6256,-1212,-16696,5120,-1172,-1637,-105,-1,-1,1
5920,-2260,-16700,5120,770,1616,-959,-1,-1,1
6904,-1192,-16376,5120,-1113,-699,-20,-1,-1,1
7904,-1524,-15640,5120,-369,3135,637,-1,-1,1
7044,-1708,-16228,5120,-975,-217,60,-1,-1,1
7116,-660,-16360,5120,-839,504,422,-1,-1,1
6804,-976,-16472,5120,-636,190,295,-1,-1,1
6940,-1332,-16040,5120,-1060,-1109,537,-1,-1,1
7008,-776,-16212,5120,-1031,-822,-13,-1,-1,1
7316,-1184,-16936,5120,-953,2195,-258,-1,-1,1
7788,-1120,-15380,5120,-1036,1559,917,-1,-1,1
7216,-900,-16236,5120,-782,-169,180,-1,-1,1
6968,-1004,-16160,5120,-741,-127,151,-1,-1,1
7104,-476,-16140,5120,-942,56,-71,-1,-1,1
6692,-528,-16360,5120,-700,232,184,-1,-1,1
6828,-604,-16332,5120,-684,153,117,-1,-1,1
6484,-656,-16500,5120,-617,358,373,-1,-1,1
6428,-564,-16004,5120,-928,1493,2029,-1,-1,1
5556,-568,-16760,5120,628,5012,-958,-1,-1,1
6240,876,-18244,5120,-2153,-1486,1261,-1,-1,1
5604,68,-16232,5120,-515,259,475,-1,-1,1
5700,392,-16804,5120,-878,-435,265,-1,-1,1
5068,204,-16804,5120,-1647,-1528,189,-1,-1,1
6232,536,-16560,5120,-720,559,754,-1,-1,1
6332,188,-16588,5120,-871,220,512,-1,-1,1
6172,-156,-16564,5120,-921,212,269,-1,-1,1
6304,-420,-16224,5120,-1171,-1200,-286,-1,-1,1
5236,-640,-16728,5120,-664,77,95,-1,-1,1
5356,-808,-16736,5120,-845,-179,129,-1,-1,1
6476,-632,-16380,5120,-698,-466,232,-1,-1,1
6252,-652,-16536,5120,-846,-71,813,-1,-1,1
6556,-620,-16356,5120,-693,146,186,-1,-1,1
6712,-664,-16272,5120,-749,265,189,-1,-1,1
6260,-692,-16652,5120,-442,321,173,-1,-1,1
6480,-76,-16428,5120,-406,433,104,-1,-1,1
6496,-856,-16484,5120,-799,67,207,-1,-1,1
6536,-576,-16428,5120,-768,99,-262,-1,-1,1
6412,-468,-16604,5120,-764,172,104,-1,-1,1
7452,-696,-16156,5120,-1585,-16,832,-1,-1,1
5844,-520,-16712,5120,-922,-81,192,-1,-1,1
6788,-728,-16600,5120,-125,1672,351,-1,-1,1
6292,-700,-16392,5120,-729,100,135,-1,-1,1
6468,-728,-16492,5120,-892,51,151,-1,-1,1
6184,-612,-16624,5120,-364,503,255,-1,-1,1
4732,1804,-17368,5120,-1106,-1137,11,-1,-1,1
3660,1408,-17292,5120,-891,-267,185,-1,-1,1
3692,1288,-17180,5120,-660,271,240,-1,-1,1
4828,920,-16700,5120,-1328,-1498,715,-1,-1,1
4568,1152,-17084,5120,-707,236,205,-1,-1,1
4352,1684,-17032,5120,-271,1428,458,-1,-1,1
4336,916,-17168,5120,-756,119,245,-1,-1,1
